time,Origin,OriginAirport,OriginCityName,OriginState,OriginStateName,count
"01/18/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,1
"01/19/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,10
"01/20/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,29
"01/20/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,3
"01/21/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,61
"01/21/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,2
"01/22/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,11
"01/22/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,3
"01/23/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,19
"01/23/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,5
"01/24/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,2
"01/24/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,8
"01/25/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,6
"01/25/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,19
"01/26/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,4
"01/26/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,2
"01/27/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,8
"01/27/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,7
"01/28/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,1
"01/28/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,14
"01/29/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,1
"01/29/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,3
"01/30/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,3
"01/30/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,91
"01/31/2012 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,2
"01/31/2013 00:00:00.000",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Atlanta, GA",GA,Georgia,10
"01/02/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/11/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,2
"01/12/2012 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/12/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,2
"01/15/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/16/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,2
"01/17/2012 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/20/2012 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,2
"01/21/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/22/2012 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/27/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,2
"01/28/2012 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/28/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,4
"01/29/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,8
"01/30/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,9
"01/31/2013 00:00:00.000",ATW,"Appleton, WI: Outagamie County Regional","Appleton, WI",WI,Wisconsin,1
"01/01/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/02/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/03/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/04/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/06/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/07/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/08/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/09/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/10/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/12/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/13/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/13/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/14/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/15/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,5
"01/16/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/17/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/18/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/19/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/20/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/20/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/21/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/21/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/22/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/23/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/24/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/24/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,3
"01/25/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,6
"01/27/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/28/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/29/2012 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/29/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/30/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,2
"01/31/2013 00:00:00.000",AUS,"Austin, TX: Austin - Bergstrom International","Austin, TX",TX,Texas,1
"01/02/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/09/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/10/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/17/2013 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/20/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/21/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",4
"01/23/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/25/2012 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",1
"01/30/2013 00:00:00.000",AVL,"Asheville, NC: Asheville Regional","Asheville, NC",NC,"North Carolina",4
"01/12/2012 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/12/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/13/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,2
"01/16/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/18/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/20/2012 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/21/2012 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/22/2012 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/23/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/30/2013 00:00:00.000",AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Scranton/Wilkes-Barre, PA",PA,Pennsylvania,1
"01/02/2012 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,1
"01/12/2012 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,1
"01/13/2012 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,2
"01/16/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,2
"01/23/2012 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,1
"01/24/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,2
"01/25/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,1
"01/28/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,5
"01/29/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,4
"01/31/2013 00:00:00.000",AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Kalamazoo, MI",MI,Michigan,3
"01/02/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/08/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/11/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/12/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,3
"01/13/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/13/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,4
"01/14/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/15/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/15/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/16/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/17/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/18/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/19/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/19/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/20/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,3
"01/21/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,4
"01/22/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/22/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/25/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/26/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/27/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/28/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/29/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/30/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/31/2012 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,1
"01/31/2013 00:00:00.000",BDL,"Hartford, CT: Bradley International","Hartford, CT",CT,Connecticut,2
"01/10/2012 00:00:00.000",BET,"Bethel, AK: Bethel Airport","Bethel, AK",AK,Alaska,3
"01/16/2012 00:00:00.000",BET,"Bethel, AK: Bethel Airport","Bethel, AK",AK,Alaska,1
"01/18/2013 00:00:00.000",BET,"Bethel, AK: Bethel Airport","Bethel, AK",AK,Alaska,1
"01/19/2013 00:00:00.000",BET,"Bethel, AK: Bethel Airport","Bethel, AK",AK,Alaska,1
"01/28/2013 00:00:00.000",BET,"Bethel, AK: Bethel Airport","Bethel, AK",AK,Alaska,1
"01/03/2012 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/13/2013 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/14/2013 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/19/2012 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/20/2012 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/22/2012 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/23/2012 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,2
"01/25/2013 00:00:00.000",BFL,"Bakersfield, CA: Meadows Field","Bakersfield, CA",CA,California,1
"01/16/2013 00:00:00.000",BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field","Binghamton, NY",NY,"New York",1
"01/06/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/09/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/09/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/11/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/12/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,3
"01/16/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/16/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/17/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/20/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/20/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/21/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/22/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/23/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/24/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,2
"01/25/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/25/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/26/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/26/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/27/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/28/2012 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/28/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/29/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/30/2013 00:00:00.000",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International","Birmingham, AL",AL,Alabama,1
"01/03/2013 00:00:00.000",BIL,"Billings, MT: Billings Logan International","Billings, MT",MT,Montana,1
"01/24/2012 00:00:00.000",BIL,"Billings, MT: Billings Logan International","Billings, MT",MT,Montana,1
"01/24/2013 00:00:00.000",BIL,"Billings, MT: Billings Logan International","Billings, MT",MT,Montana,2
"01/27/2013 00:00:00.000",BIL,"Billings, MT: Billings Logan International","Billings, MT",MT,Montana,1
"01/03/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/09/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/10/2012 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/11/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",2
"01/20/2012 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/27/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/29/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",1
"01/31/2013 00:00:00.000",BIS,"Bismarck/Mandan, ND: Bismarck Municipal","Bismarck/Mandan, ND",ND,"North Dakota",2
"01/02/2013 00:00:00.000",BJI,"Bemidji, MN: Bemidji Regional","Bemidji, MN",MN,Minnesota,1
"01/12/2013 00:00:00.000",BJI,"Bemidji, MN: Bemidji Regional","Bemidji, MN",MN,Minnesota,2
"01/13/2013 00:00:00.000",BJI,"Bemidji, MN: Bemidji Regional","Bemidji, MN",MN,Minnesota,2
"01/29/2013 00:00:00.000",BJI,"Bemidji, MN: Bemidji Regional","Bemidji, MN",MN,Minnesota,1
"01/20/2012 00:00:00.000",BKG,"Branson, MO: Branson Airport","Branson, MO",MO,Missouri,3
"01/12/2012 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,2
"01/16/2013 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,1
"01/20/2012 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,1
"01/25/2013 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,1
"01/27/2013 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,2
"01/28/2013 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,5
"01/29/2013 00:00:00.000",BMI,"Bloomington/Normal, IL: Central Illinois Regional","Bloomington/Normal, IL",IL,Illinois,3
"01/01/2012 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,1
"01/01/2013 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,2
"01/03/2012 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,1
"01/03/2013 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,1
"01/04/2013 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,1
"01/05/2012 00:00:00.000",BNA,"Nashville, TN: Nashville International","Nashville, TN",TN,Tennessee,2
