"_raw",host,index,source,sourcetype,time
"{""stats"": {""value"": 1.51, ""error_code"": null, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.volt.volts.16"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 1.51, ""error_code"": null, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.volt.volts.16"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.active.nfs4"", ""error"": null, ""devid"": 3, ""value"": 0, ""time"": 1469067635}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.active.nfs4"", ""error"": null, ""devid"": 2, ""value"": 0, ""time"": 1469067634}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.active.nfs4"", ""error"": null, ""devid"": 1, ""value"": 0, ""time"": 1469067635}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469067635, ""error_code"": null, ""value"": 26.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469067635, ""error_code"": null, ""value"": 26.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469067635, ""error_code"": null, ""value"": 26.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""value"": 0.6, ""error"": null, ""time"": 1469067627, ""error_code"": null, ""key"": ""node.ifs.heat.unlink.total""}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""value"": 2.0, ""error"": null, ""time"": 1469067627, ""error_code"": null, ""key"": ""node.ifs.heat.unlink.total""}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""value"": 0.6, ""error"": null, ""time"": 1469067633, ""error_code"": null, ""key"": ""node.ifs.heat.unlink.total""}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""key"": ""node.ifs.heat.link.total"", ""error"": null, ""devid"": 3, ""time"": 1469067626, ""value"": 0.0, ""error_code"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""key"": ""node.ifs.heat.link.total"", ""error"": null, ""devid"": 2, ""time"": 1469067634, ""value"": 0.0, ""error_code"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""key"": ""node.ifs.heat.link.total"", ""error"": null, ""devid"": 1, ""time"": 1469067630, ""value"": 0.0, ""error_code"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 254.5, ""error_code"": null, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.volt.volts.15"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 245.25, ""error_code"": null, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.volt.volts.15"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 254.25, ""error_code"": null, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.volt.volts.15"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469067635, ""error_code"": null, ""value"": 42.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469067635, ""error_code"": null, ""value"": 43.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469067635, ""error_code"": null, ""value"": 43.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 3, ""key"": ""node.cpu.sys.max"", ""time"": 1469067634, ""error"": null, ""error_code"": null, ""value"": 7}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 2, ""key"": ""node.cpu.sys.max"", ""time"": 1469067630, ""error"": null, ""error_code"": null, ""value"": 8}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 1, ""key"": ""node.cpu.sys.max"", ""time"": 1469067634, ""error"": null, ""error_code"": null, ""value"": 7}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469067635, ""error_code"": null, ""value"": 46.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469067635, ""error_code"": null, ""value"": 43.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469067635, ""error_code"": null, ""value"": 43.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""stats"": {""error"": null, ""value"": [], ""key"": ""cluster.protostats.cifs.total"", ""devid"": 0, ""error_code"": null, ""time"": 1469067634}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.cifs.total","emc:isilon:rest","21-07-2016 12:20:38"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 3, ""key"": ""node.memory.used"", ""time"": 1469067631, ""value"": 1388544000, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 2, ""key"": ""node.memory.used"", ""time"": 1469067633, ""value"": 1353256960, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 1, ""key"": ""node.memory.used"", ""time"": 1469067630, ""value"": 1378160640, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469067634, ""error_code"": null, ""value"": 20.2176}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469067634, ""error_code"": null, ""value"": 20.8416}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469067634, ""error_code"": null, ""value"": 20.9664}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 251.25, ""error_code"": null, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.volt.volts.14"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 251.25, ""error_code"": null, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.volt.volts.14"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""value"": 0.0, ""error_code"": null, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.volt.volts.14"", ""time"": 1469067635}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:20:38"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""devid"": 0, ""key"": ""cluster.protostats.smb2.total"", ""time"": 1469067634, ""error_code"": null, ""value"": [{""out_max"": 244, ""time_min"": 116, ""out_min"": 77, ""op_count"": 17, ""out_rate"": 512.83349609375, ""time_max"": 620, ""op_rate"": 3.49705958366394, ""in_min"": 92, ""op_id"": 4294967295, ""in_rate"": 529.2902221679688, ""in_max"": 236, ""time_avg"": 283.0}], ""error"": null}, ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.smb2.total","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""stats"": {""value"": [], ""devid"": 0, ""key"": ""cluster.protostats.ftp.total"", ""error_code"": null, ""time"": 1469067634, ""error"": null}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.protostats.ftp.total","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.connected.nfs"", ""error"": null, ""devid"": 3, ""value"": 3, ""time"": 1469067634}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.connected.nfs"", ""error"": null, ""devid"": 2, ""value"": 12, ""time"": 1469067631}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""error_code"": null, ""key"": ""node.clientstats.connected.nfs"", ""error"": null, ""devid"": 1, ""value"": 5, ""time"": 1469067630}, ""timestamp"": ""2016-07-21 12:20:38""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.2"", ""time"": 1469067634, ""error_code"": null, ""value"": 25.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.2"", ""time"": 1469067634, ""error_code"": null, ""value"": 25.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.2"", ""time"": 1469067634, ""error_code"": null, ""value"": 25.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.1"", ""time"": 1469067634, ""error_code"": null, ""value"": 61.75}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.1"", ""time"": 1469067634, ""error_code"": null, ""value"": 62.75}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""timestamp"": ""2016-07-21 12:20:38"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.1"", ""time"": 1469067634, ""error_code"": null, ""value"": 65.0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:20:38"
"{""stats"": {""key"": ""cluster.protostats.jobd.total"", ""error"": null, ""time"": 1469067748, ""error_code"": null, ""value"": [], ""devid"": 0}, ""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.jobd.total","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 11264, ""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.4""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 11440, ""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.4""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 14208, ""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.4""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.246.130"", ""stats"": {""error"": null, ""key"": ""cluster.protostats.papi.total"", ""error_code"": null, ""time"": 1469067748, ""value"": [], ""devid"": 0}, ""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.papi.total","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5700, ""error_code"": null, ""devid"": 3, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.4"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5550, ""error_code"": null, ""devid"": 2, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.4"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5550, ""error_code"": null, ""devid"": 1, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.4"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 11072, ""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.3""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 11312, ""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.3""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 0, ""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.3""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5400, ""error_code"": null, ""devid"": 3, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.3"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5550, ""error_code"": null, ""devid"": 2, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.3"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 5700, ""error_code"": null, ""devid"": 1, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.3"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067747, ""key"": ""node.clientstats.connected.nlm"", ""devid"": 3, ""error"": null, ""value"": 0, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067747, ""key"": ""node.clientstats.connected.nlm"", ""devid"": 2, ""error"": null, ""value"": 0, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067747, ""key"": ""node.clientstats.connected.nlm"", ""devid"": 1, ""error"": null, ""value"": 0, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
